"","Package","Version","Depends","Suggests","License","MD5sum","NeedsCompilation","Title","Description","biocViews","Author","Maintainer","git_url","git_branch","git_last_commit","git_last_commit_date","Date.Publication","source.ver","win.binary.ver","mac.binary.ver","vignettes","vignetteTitles","hasREADME","hasNEWS","hasINSTALL","hasLICENSE","Rfiles","dependencyCount","Imports","Enhances","dependsOnMe","suggestsMe","VignetteBuilder","URL","SystemRequirements","BugReports","importsMe","Archs","LinkingTo","Video","linksToMe","PackageStatus","License_restricts_use","OS_type","organism","License_is_FOSS"
"412","corral","1.6.0",NA,"c(""ade4"", ""BiocStyle"", ""CellBench"", ""DuoClustering2018"", ""knitr"", ""rmarkdown"", ""scater"", ""testthat"")","GPL-2","5516058e4188dd05d9b242bfa6fa1cce","no","Correspondence Analysis for Single Cell Data","Correspondence analysis (CA) is a matrix factorization
method, and is similar to principal components analysis (PCA).
Whereas PCA is designed for application to continuous,
approximately normally distributed data, CA is appropriate for
non-negative, count-based data that are in the same additive
scale. The corral package implements CA for dimensionality
reduction of a single matrix of single-cell data, as well as a
multi-table adaptation of CA that leverages data-optimized
scaling to align data generated from different sequencing
platforms by projecting into a shared latent space. corral
utilizes sparse matrices and a fast implementation of SVD, and
can be called directly on Bioconductor objects (e.g.,
SingleCellExperiment) for easy pipeline integration. The
package also includes additional options, including variations
of CA to address overdispersion in count data, as well as the
option to apply CA-style processing to continuous data (e.g.,
proteomic TOF intensities) with the Hellinger distance
adaptation of CA.","c(""Software"", ""WorkflowStep"", ""StatisticalMethod"", ""AssayDomain"", ""Technology"", ""BatchEffect"", ""DimensionReduction"", ""GeneExpression"", ""Preprocessing"", ""PrincipalComponent"", ""Sequencing"", ""SingleCell"", ""Visualization"")","c(""Lauren Hsu"", ""Aedin Culhane"")","Lauren Hsu <lrnshoe@gmail.com>","https://git.bioconductor.org/packages/corral","RELEASE_3_15","9798002","2022-04-26","2022-04-26","src/contrib/corral_1.6.0.tar.gz","bin/windows/contrib/4.2/corral_1.6.0.zip","bin/macosx/contrib/4.2/corral_1.6.0.tgz","c(""vignettes/corral/inst/doc/corral_dimred.html"", ""vignettes/corral/inst/doc/corralm_alignment.html"")","c(""dim reduction with corral"", ""alignment with corralm"")","FALSE","TRUE","FALSE","FALSE","c(""vignettes/corral/inst/doc/corral_dimred.R"", ""vignettes/corral/inst/doc/corralm_alignment.R"")","77","c(""ggplot2"", ""ggthemes"", ""grDevices"", ""gridExtra"", ""irlba"", ""Matrix"", ""methods"", ""MultiAssayExperiment"", ""pals"", ""reshape2"", ""SingleCellExperiment"", ""SummarizedExperiment"", ""transport"")",NA,"OSCA.advanced",NA,"knitr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","CORREP","1.62.0",NA,"c(""cluster"", ""MASS"")","GPL (>= 2)","732c7da2e83f3b2599facb905cb8f034","no","Multivariate Correlation Estimator and Statistical Inference
Procedures.","Multivariate correlation estimation and statistical
inference. See package vignette.","c(""Software"", ""Technology"", ""StatisticalMethod"", ""Microarray"", ""Clustering"", ""GraphAndNetwork"")","c(""Dongxiao Zhu"", ""Youjuan Li"")","Dongxiao Zhu <doz@stowers-institute.org>","https://git.bioconductor.org/packages/CORREP","RELEASE_3_15","0d3d9ec","2022-04-26","2022-04-26","src/contrib/CORREP_1.62.0.tar.gz","bin/windows/contrib/4.2/CORREP_1.62.0.zip","bin/macosx/contrib/4.2/CORREP_1.62.0.tgz","vignettes/CORREP/inst/doc/CORREP.pdf","Multivariate Correlation Estimator","FALSE","FALSE","FALSE","FALSE","vignettes/CORREP/inst/doc/CORREP.R","9","c(""e1071"", ""stats"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","coseq","1.20.0","c(""R (>= 4.0.0)"", ""SummarizedExperiment"", ""S4Vectors"")","c(""Biobase"", ""knitr"", ""rmarkdown"", ""testthat"", ""BiocStyle"")","GPL-3","f5962b01ccebdfdab00d3deefe602c85","no","Co-Expression Analysis of Sequencing Data","Co-expression analysis for expression profiles arising
from high-throughput sequencing data. Feature (e.g., gene)
profiles are clustered using adapted transformations and
mixture models or a K-means algorithm, and model selection
criteria (to choose an appropriate number of clusters) are
provided.","c(""Software"", ""AssayDomain"", ""Technology"", ""Sequencing"", ""ResearchField"", ""GeneExpression"", ""RNASeq"", ""ImmunoOncology"")","c(""Andrea Rau"", ""Cathy Maugis-Rabusseau"", ""Antoine Godichon-Baggioni"")","Andrea Rau <andrea.rau@inrae.fr>","https://git.bioconductor.org/packages/coseq","RELEASE_3_15","2952e7d","2022-04-26","2022-04-26","src/contrib/coseq_1.20.0.tar.gz","bin/windows/contrib/4.2/coseq_1.20.0.zip","bin/macosx/contrib/4.2/coseq_1.20.0.tgz","vignettes/coseq/inst/doc/coseq.html","coseq","FALSE","TRUE","FALSE","FALSE","vignettes/coseq/inst/doc/coseq.R","111","c(""edgeR"", ""DESeq2"", ""capushe"", ""Rmixmod"", ""e1071"", ""BiocParallel"", ""ggplot2"", ""scales"", ""HTSFilter"", ""corrplot"", ""HTSCluster"", ""grDevices"", ""graphics"", ""stats"", ""methods"", ""compositions"", ""mvtnorm"")",NA,NA,NA,"knitr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","cosmiq","1.30.0","c(""R (>= 3.6)"", ""Rcpp"")","c(""RUnit"", ""BiocGenerics"", ""BiocStyle"")","GPL-3","c512c04cd8da4f92a64fe200b717b7a5","yes","cosmiq - COmbining Single Masses Into Quantities","cosmiq is a tool for the preprocessing of liquid- or gas -
chromatography mass spectrometry (LCMS/GCMS) data with a focus
on metabolomics or lipidomics applications. To improve the
detection of low abundant signals, cosmiq generates master maps
of the mZ/RT space from all acquired runs before a peak
detection algorithm is applied. The result is a more robust
identification and quantification of low-intensity MS signals
compared to conventional approaches where peak picking is
performed in each LCMS/GCMS file separately. The cosmiq package
builds on the xcmsSet object structure and can be therefore
integrated well with the package xcms as an alternative
preprocessing step.","c(""Software"", ""ResearchField"", ""Technology"", ""ImmunoOncology"", ""MassSpectrometry"", ""Metabolomics"")","c(""David Fischer"", ""Christian Panse"", ""Endre Laczko"")","David Fischer <dajofischer@googlemail.com>","https://git.bioconductor.org/packages/cosmiq","RELEASE_3_15","b8c2bd7","2022-04-26","2022-04-26","src/contrib/cosmiq_1.30.0.tar.gz","bin/windows/contrib/4.2/cosmiq_1.30.0.zip","bin/macosx/contrib/4.2/cosmiq_1.30.0.tgz","vignettes/cosmiq/inst/doc/cosmiq.pdf","cosmiq primer","FALSE","TRUE","FALSE","FALSE","vignettes/cosmiq/inst/doc/cosmiq.R","94","c(""pracma"", ""xcms"", ""MassSpecWavelet"", ""faahKO"")",NA,NA,NA,NA,"http://www.bioconductor.org/packages/devel/bioc/html/cosmiq.html",NA,NA,NA,"x64",NA,NA,NA,NA,NA,NA,NA,NA
"416","cosmosR","1.4.0","R (>= 4.1)","c(""testthat"", ""knitr"", ""rmarkdown"", ""piano"", ""ggplot2"")","GPL-3","a990f17e0069dc53fa4239bb19e2590d","no","COSMOS (Causal Oriented Search of Multi-Omic Space)","COSMOS (Causal Oriented Search of Multi-Omic Space) is a
method that integrates phosphoproteomics, transcriptomics, and
metabolomics data sets based on prior knowledge of signaling,
metabolic, and gene regulatory networks. It estimated the
activities of transcrption factors and kinases and finds a
network-level causal reasoning. Thereby, COSMOS provides
mechanistic hypotheses for experimental observations across
mulit-omics datasets.","c(""Software"", ""ResearchField"", ""WorkflowStep"", ""Visualization"", ""BiologicalQuestion"", ""CellBiology"", ""Pathways"", ""Network"", ""Proteomics"", ""Metabolomics"", ""Transcriptomics"", ""GeneSignaling"")","c(""Aurélien Dugourd"", ""Attila Gabor"", ""Katharina Zirngibl"")","Attila Gabor <attila.gabor@uni-heidelberg.de>","https://git.bioconductor.org/packages/cosmosR","RELEASE_3_15","c86024e","2022-04-26","2022-04-26","src/contrib/cosmosR_1.4.0.tar.gz","bin/windows/contrib/4.2/cosmosR_1.4.0.zip","bin/macosx/contrib/4.2/cosmosR_1.4.0.tgz","vignettes/cosmosR/inst/doc/tutorial.html","cosmosR tutorial","FALSE","TRUE","FALSE","TRUE","vignettes/cosmosR/inst/doc/tutorial.R","112","c(""CARNIVAL"", ""dorothea"", ""dplyr"", ""GSEABase"", ""igraph"", ""progress"", ""purrr"", ""rlang"", ""stringr"", ""utils"", ""visNetwork"")",NA,NA,NA,"knitr","https://github.com/saezlab/COSMOSR",NA,"https://github.com/saezlab/COSMOSR/issues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","COSNet","1.30.0",NA,"c(""bionetdata"", ""PerfMeas"", ""RUnit"", ""BiocGenerics"")","GPL (>= 2)","13bc0deb8018e9281c6511cc46ff1d41","yes","Cost Sensitive Network for node label prediction on graphs with
highly unbalanced labelings","Package that implements the COSNet classification
algorithm. The algorithm predicts node labels in partially
labeled graphs where few positives are available for the class
being predicted.","c(""Software"", ""StatisticalMethod"", ""WorkflowStep"", ""Visualization"", ""GraphAndNetwork"", ""Classification"", ""Network"", ""NeuralNetwork"")","c(""Marco Frasca"", ""Giorgio Valentini -- Universita' degli Studi di Milano"")","Marco Frasca<frasca@di.unimi.it>","https://git.bioconductor.org/packages/COSNet","RELEASE_3_15","e1d5909","2022-04-26","2022-04-26","src/contrib/COSNet_1.30.0.tar.gz","bin/windows/contrib/4.2/COSNet_1.30.0.zip","bin/macosx/contrib/4.2/COSNet_1.30.0.tgz","vignettes/COSNet/inst/doc/COSNet_v.pdf","An R Package for Predicting Binary Labels in
Partially-Labeled Graphs","FALSE","TRUE","FALSE","FALSE","vignettes/COSNet/inst/doc/COSNet_v.R","0",NA,NA,NA,NA,NA,"https://github.com/m1frasca/COSNet_GitHub",NA,NA,NA,"x64",NA,NA,NA,NA,NA,NA,NA,NA
"418","COTAN","1.0.0","R (>= 4.1)","c(""testthat (>= 3.0.0)"", ""spelling"", ""knitr"", ""data.table"", ""R.utils"", ""tidyverse"", ""rmarkdown"", ""htmlwidgets"", ""MASS"", ""factoextra"", ""Rtsne"", ""plotly"", ""dendextend"", ""BiocStyle"", ""cowplot"")","GPL-3","dc9c8c01e71b4d67ec5a69416d52edfa","no","COexpression Tables ANalysis","Statistical and computational method to analyze the
co-expression of gene pairs at single cell level. It provides
the foundation for single-cell gene interactome analysis. The
basic idea is studying the zero UMI counts' distribution
instead of focusing on positive counts; this is done with a
generalized contingency tables framework. COTAN can effectively
assess the correlated or anti-correlated expression of gene
pairs. It provides a numerical index related to the correlation
and an approximate p-value for the associated independence
test. COTAN can also evaluate whether single genes are
differentially expressed, scoring them with a newly defined
global differentiation index. Moreover, this approach provides
ways to plot and cluster genes according to their co-expression
pattern with other genes, effectively helping the study of gene
interactions and becoming a new tool to identify cell-identity
marker genes.","c(""Software"", ""ResearchField"", ""AssayDomain"", ""Technology"", ""SystemsBiology"", ""Transcriptomics"", ""GeneExpression"", ""SingleCell"")","c(""Galfrè Silvia Giulia"", ""Morandin Francesco"", ""Pietrosanto Marco"", ""Cremisi Federico"", ""Helmer-Citterich Manuela"")","Galfrè Silvia Giulia <silvia.galfre@uniroma1.it>","https://git.bioconductor.org/packages/COTAN","RELEASE_3_15","b6a43f1","2022-04-26","2022-04-26","src/contrib/COTAN_1.0.0.tar.gz","bin/windows/contrib/4.2/COTAN_1.0.0.zip","bin/macosx/contrib/4.2/COTAN_1.0.0.tgz","vignettes/COTAN/inst/doc/Guided_tutorial.html","Guided tutorial","FALSE","TRUE","FALSE","FALSE","vignettes/COTAN/inst/doc/Guided_tutorial.R","80","c(""dplyr"", ""methods"", ""grDevices"", ""Matrix"", ""ggplot2"", ""ggrepel"", ""stats"", ""parallel"", ""tibble"", ""tidyr"", ""basilisk"", ""reticulate"", ""ComplexHeatmap"", ""circlize"", ""grid"", ""scales"", ""utils"", ""rlang"", ""Rfast"")",NA,NA,NA,"knitr","https://github.com/seriph78/COTAN","python","https://github.com/seriph78/COTAN/issues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","countsimQC","1.14.0","R (>= 3.5)","c(""knitr"", ""testthat"")","GPL (>=2)","f7937831698f12629fefb66f9423a7d8","no","Compare Characteristic Features of Count Data Sets","countsimQC provides functionality to create a
comprehensive report comparing a broad range of characteristics
across a collection of count matrices. One important use case
is the comparison of one or more synthetic count matrices to a
real count matrix, possibly the one underlying the simulations.
However, any collection of count matrices can be compared.","c(""Software"", ""Technology"", ""Sequencing"", ""WorkflowStep"", ""ResearchField"", ""Microbiome"", ""RNASeq"", ""SingleCell"", ""ExperimentalDesign"", ""QualityControl"", ""ReportWriting"", ""Visualization"", ""ImmunoOncology"")","Charlotte Soneson","Charlotte Soneson <charlottesoneson@gmail.com>","https://git.bioconductor.org/packages/countsimQC","RELEASE_3_15","c136ffc","2022-04-26","2022-04-26","src/contrib/countsimQC_1.14.0.tar.gz","bin/windows/contrib/4.2/countsimQC_1.14.0.zip","bin/macosx/contrib/4.2/countsimQC_1.14.0.tgz","vignettes/countsimQC/inst/doc/countsimQC.html","countsimQC User Guide","FALSE","TRUE","FALSE","FALSE","vignettes/countsimQC/inst/doc/countsimQC.R","126","c(""rmarkdown (>= 2.5)"", ""edgeR"", ""DESeq2 (>= 1.16.0)"", ""dplyr"", ""tidyr"", ""ggplot2"", ""grDevices"", ""tools"", ""SummarizedExperiment"", ""genefilter"", ""DT"", ""GenomeInfoDbData"", ""caTools"", ""randtests"", ""stats"", ""utils"", ""methods"")",NA,NA,"muscat","knitr","https://github.com/csoneson/countsimQC",NA,"https://github.com/csoneson/countsimQC/issues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","covEB","1.22.0","c(""R (>= 3.3)"", ""mvtnorm"", ""igraph"", ""gsl"", ""Biobase"", ""stats"", ""LaplacesDemon"", ""Matrix"")","curatedBladderData","GPL-3","db5f18c75547077db7b53fe46f21ac92","no","Empirical Bayes estimate of block diagonal covariance matrices","Using bayesian methods to estimate correlation matrices
assuming that they can be written and estimated as block
diagonal matrices. These block diagonal matrices are determined
using shrinkage parameters that values below this parameter to
zero.","c(""Software"", ""ResearchField"", ""StatisticalMethod"", ""Technology"", ""Sequencing"", ""WorkflowStep"", ""AssayDomain"", ""ImmunoOncology"", ""Bayesian"", ""Microarray"", ""RNASeq"", ""Preprocessing"", ""GeneExpression"")","C. Pacini","C. Pacini <clarepacini@gmail.com>","https://git.bioconductor.org/packages/covEB","RELEASE_3_15","7059a3f","2022-04-26","2022-04-26","src/contrib/covEB_1.22.0.tar.gz","bin/windows/contrib/4.2/covEB_1.22.0.zip","bin/macosx/contrib/4.2/covEB_1.22.0.tgz","vignettes/covEB/inst/doc/covEB.pdf","covEB","FALSE","FALSE","FALSE","FALSE","vignettes/covEB/inst/doc/covEB.R","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","CoverageView","1.34.0","c(""R (>= 2.10)"", ""methods"", ""Rsamtools (>= 1.19.17)"", ""rtracklayer"")",NA,"Artistic-2.0","0ccb5b74a138f8c41ff088cc3bc68a2d","no","Coverage visualization package for R","This package provides a framework for the visualization of
genome coverage profiles. It can be used for ChIP-seq
experiments, but it can be also used for genome-wide nucleosome
positioning experiments or other experiment types where it is
important to have a framework in order to inspect how the
coverage distributed across the genome","c(""Software"", ""ResearchField"", ""WorkflowStep"", ""Technology"", ""Sequencing"", ""ImmunoOncology"", ""Visualization"", ""RNASeq"", ""ChIPSeq"")","Ernesto Lowy","Ernesto Lowy <ernestolowy@gmail.com>","https://git.bioconductor.org/packages/CoverageView","RELEASE_3_15","7ddf4ce","2022-04-26","2022-04-26","src/contrib/CoverageView_1.34.0.tar.gz",NA,"bin/macosx/contrib/4.2/CoverageView_1.34.0.tgz","vignettes/CoverageView/inst/doc/CoverageView.pdf","Easy visualization of the read coverage","FALSE","FALSE","FALSE","FALSE","vignettes/CoverageView/inst/doc/CoverageView.R","45","c(""S4Vectors (>= 0.7.21)"", ""IRanges(>= 2.3.23)"", ""GenomicRanges"", ""GenomicAlignments"", ""parallel"", ""tools"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","covRNA","1.22.0","c(""ade4"", ""Biobase"")","c(""BiocStyle"", ""knitr"", ""rmarkdown"")","GPL (>= 2)","39b5dc7b261cf78c56c3939b7dd76dd4","no","Multivariate Analysis of Transcriptomic Data","This package provides the analysis methods fourthcorner
and RLQ analysis for large-scale transcriptomic data.","c(""Software"", ""AssayDomain"", ""GeneExpression"", ""Transcription"")","Lara Urban","Lara Urban <lara.h.urban@ebi.ac.uk>","https://git.bioconductor.org/packages/covRNA","RELEASE_3_15","23d1e0e","2022-04-26","2022-04-26","src/contrib/covRNA_1.22.0.tar.gz","bin/windows/contrib/4.2/covRNA_1.22.0.zip","bin/macosx/contrib/4.2/covRNA_1.22.0.tgz","vignettes/covRNA/inst/doc/covRNA.html","An Introduction to covRNA","FALSE","TRUE","FALSE","FALSE","vignettes/covRNA/inst/doc/covRNA.R","59","c(""parallel"", ""genefilter"", ""grDevices"", ""stats"", ""graphics"")",NA,NA,NA,"knitr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","cpvSNP","1.28.0","c(""R (>= 3.5.0)"", ""GenomicFeatures"", ""GSEABase (>= 1.24.0)"")","c(""TxDb.Hsapiens.UCSC.hg19.knownGene"", ""RUnit"", ""BiocGenerics"", ""ReportingTools"", ""BiocStyle"")","Artistic-2.0","4fb59d54086633f8620617665b16cb80","no","Gene set analysis methods for SNP association p-values that lie
in genes in given gene sets","Gene set analysis methods exist to combine SNP-level
association p-values into gene sets, calculating a single
association p-value for each gene set. This package implements
two such methods that require only the calculated SNP p-values,
the gene set(s) of interest, and a correlation matrix (if
desired). One method (GLOSSI) requires independent SNPs and the
other (VEGAS) can take into account correlation (LD) among the
SNPs. Built-in plotting functions are available to help users
visualize results.","c(""Software"", ""ResearchField"", ""WorkflowStep"", ""BiologicalQuestion"", ""Genetics"", ""StatisticalMethod"", ""Pathways"", ""GeneSetEnrichment"", ""GenomicVariation"")","c(""Caitlin McHugh"", ""Jessica Larson"", ""Jason Hackney"")","Caitlin McHugh <mchughc@uw.edu>","https://git.bioconductor.org/packages/cpvSNP","RELEASE_3_15","df0d6a8","2022-04-26","2022-04-26","src/contrib/cpvSNP_1.28.0.tar.gz","bin/windows/contrib/4.2/cpvSNP_1.28.0.zip","bin/macosx/contrib/4.2/cpvSNP_1.28.0.tgz","vignettes/cpvSNP/inst/doc/cpvSNP.pdf","Running gene set analyses with the ""cpvSNP"" package","FALSE","TRUE","FALSE","FALSE","vignettes/cpvSNP/inst/doc/cpvSNP.R","117","c(""methods"", ""corpcor"", ""BiocParallel"", ""ggplot2"", ""plyr"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","cqn","1.42.0","c(""R (>= 2.10.0)"", ""mclust"", ""nor1mix"", ""stats"", ""preprocessCore"", ""splines"", ""quantreg"")","c(""scales"", ""edgeR"")","Artistic-2.0","18051a772b45bcdee32e677549cfe2b0","no","Conditional quantile normalization","A normalization tool for RNA-Seq data, implementing the
conditional quantile normalization method.","c(""Software"", ""ResearchField"", ""Technology"", ""Sequencing"", ""WorkflowStep"", ""BiologicalQuestion"", ""ImmunoOncology"", ""RNASeq"", ""Preprocessing"", ""DifferentialExpression"")","c(""Jean Wu"", ""Kasper Daniel Hansen"")","Kasper Daniel Hansen <kasperdanielhansen@gmail.com>","https://git.bioconductor.org/packages/cqn","RELEASE_3_15","f18a16d","2022-04-26","2022-04-26","src/contrib/cqn_1.42.0.tar.gz","bin/windows/contrib/4.2/cqn_1.42.0.zip","bin/macosx/contrib/4.2/cqn_1.42.0.tgz","vignettes/cqn/inst/doc/cqn.pdf","CQN (Conditional Quantile Normalization)","FALSE","TRUE","FALSE","FALSE","vignettes/cqn/inst/doc/cqn.R","17","splines",NA,"KnowSeq",NA,NA,NA,NA,NA,"c(""tweeDEseq"", ""GeoTcgaData"")",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","CRImage","1.44.0","c(""EBImage"", ""DNAcopy"", ""aCGH"")",NA,"Artistic-2.0","01397af9905e5b2ac24ca7f79e04c2c8","no","CRImage a package to classify cells and calculate tumour
cellularity","CRImage provides functionality to process and analyze
images, in particular to classify cells in biological images.
Furthermore, in the context of tumor images, it provides
functionality to calculate tumour cellularity.","c(""Software"", ""ResearchField"", ""StatisticalMethod"", ""CellBiology"", ""Classification"")","c(""Henrik Failmezger"", ""Yinyin Yuan"", ""Oscar Rueda"", ""Florian Markowetz"")","c(""Henrik Failmezger <failmezger@mpipz.mpg.de>"", ""Yinyin Yuan\n<Yinyin.Yuan@cancer.org.uk>"")","https://git.bioconductor.org/packages/CRImage","RELEASE_3_15","62e387e","2022-04-26","2022-04-26","src/contrib/CRImage_1.44.0.tar.gz","bin/windows/contrib/4.2/CRImage_1.44.0.zip","bin/macosx/contrib/4.2/CRImage_1.44.0.tgz","vignettes/CRImage/inst/doc/CRImage.pdf","CRImage Manual","FALSE","FALSE","FALSE","FALSE","vignettes/CRImage/inst/doc/CRImage.R","42","c(""MASS"", ""e1071"", ""foreach"", ""sgeostat"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
